brand,model,body_style,segment,title,path
PORSCHE,PORSCHE Macan S 95B,SUV (Sports Utility Vehicle),Small SUV,PORSCHE Macan S 95B 20142018,PORSCHE_Macan_S_95B_20142018
PORSCHE,PORSCHE Macan S 95B,SUV (Sports Utility Vehicle),Small SUV,PORSCHE Macan S 95B 20182021,PORSCHE_Macan_S_95B_20182021
PORSCHE,PORSCHE Macan S 95B,SUV (Sports Utility Vehicle),Medium SUV,PORSCHE Macan S 95B 2021Present,PORSCHE_Macan_S_95B_2021Present
PORSCHE,PORSCHE Macan S Diesel 95B,SUV (Sports Utility Vehicle),Crossover,PORSCHE Macan S Diesel 95B 20142018,PORSCHE_Macan_S_Diesel_95B_20142018
PORSCHE,PORSCHE Macan Turbo 95B,SUV (Sports Utility Vehicle),Crossover,PORSCHE Macan Turbo 95B 20142019,PORSCHE_Macan_Turbo_95B_20142019
PORSCHE,PORSCHE Macan Turbo 95B,SUV (Sports Utility Vehicle),Crossover,PORSCHE Macan Turbo 95B 2019Present,PORSCHE_Macan_Turbo_95B_2019Present
PORSCHE,PORSCHE Panamera 4 907,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera 4 907 20092013,PORSCHE_Panamera_4_907_20092013
PORSCHE,PORSCHE Panamera 4 971,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera 4 971 2020Present,PORSCHE_Panamera_4_971_2020Present
PORSCHE,PORSCHE Panamera 4 EHybrid 971,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera 4 EHybrid 971 20162020,PORSCHE_Panamera_4_EHybrid_971_20162020
PORSCHE,PORSCHE Panamera 4S 970,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera 4S 970 20092013,PORSCHE_Panamera_4S_970_20092013
PORSCHE,PORSCHE Panamera 4S 971,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera 4S 971 20162020,PORSCHE_Panamera_4S_971_20162020
PORSCHE,PORSCHE Panamera 971,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera 971 20162020,PORSCHE_Panamera_971_20162020
PORSCHE,PORSCHE Panamera Diesel 970,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera Diesel 970 20112013,PORSCHE_Panamera_Diesel_970_20112013
PORSCHE,PORSCHE Panamera GTS 970,"Wagon (station wagon, estate, combi, touring)",Large,PORSCHE Panamera GTS 970 20112013,PORSCHE_Panamera_GTS_970_20112013
PORSCHE,PORSCHE Panamera GTS 970,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera GTS 970 20132016,PORSCHE_Panamera_GTS_970_20132016
PORSCHE,PORSCHE Panamera GTS 971,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera GTS 971 2020Present,PORSCHE_Panamera_GTS_971_2020Present
PORSCHE,PORSCHE Panamera GTS Sport Turismo 971,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera GTS Sport Turismo 971 20182020,PORSCHE_Panamera_GTS_Sport_Turismo_971_20182020
PORSCHE,PORSCHE Panamera S 970,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera S 970 20092013,PORSCHE_Panamera_S_970_20092013
PORSCHE,PORSCHE Panamera S EHybrid 970,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera S EHybrid 970 20132016,PORSCHE_Panamera_S_EHybrid_970_20132016
PORSCHE,PORSCHE Panamera S Hybrid 970,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera S Hybrid 970 20112013,PORSCHE_Panamera_S_Hybrid_970_20112013
PORSCHE,PORSCHE Panamera Turbo 970,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera Turbo 970 20092013,PORSCHE_Panamera_Turbo_970_20092013
PORSCHE,PORSCHE Panamera Turbo 970,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera Turbo 970 20132016,PORSCHE_Panamera_Turbo_970_20132016
PORSCHE,PORSCHE Panamera Turbo 971,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera Turbo 971 20162020,PORSCHE_Panamera_Turbo_971_20162020
PORSCHE,PORSCHE Panamera Turbo S 907,"Wagon (station wagon, estate, combi, touring)",Upper Premium,PORSCHE Panamera Turbo S 907 20112013,PORSCHE_Panamera_Turbo_S_907_20112013
PORSCHE,PORSCHE Panamera Turbo S 970,"Wagon (station wagon, estate, combi, touring)",Large,PORSCHE Panamera Turbo S 970 20132016,PORSCHE_Panamera_Turbo_S_970_20132016
PORSCHE,PORSCHE Panamera Turbo Sport Turismo 971,"Wagon (station wagon, estate, combi, touring)",Luxury,PORSCHE Panamera Turbo Sport Turismo 971 2017Present,PORSCHE_Panamera_Turbo_Sport_Turismo_971_2017Present
PORSCHE,PORSCHE Taycan,Sedan (four-door),Compact,PORSCHE Taycan 2021Present,PORSCHE_Taycan_2021Present
PORSCHE,PORSCHE Taycan 4S J1,Sedan (four-door),Upper Premium,PORSCHE Taycan 4S J1 2019Present,PORSCHE_Taycan_4S_J1_2019Present
PORSCHE,PORSCHE Taycan Cross Turismo,SUV (Sports Utility Vehicle),Crossover,PORSCHE Taycan Cross Turismo 2021Present,PORSCHE_Taycan_Cross_Turismo_2021Present
PORSCHE,PORSCHE Taycan Turbo,Sedan (four-door),Upper Premium,PORSCHE Taycan Turbo 2019Present,PORSCHE_Taycan_Turbo_2019Present
RENAULT,RENAULT Espace,Van,Large MPV,1997 Renault Espace,1997_Renault_Espace
RENAULT,RENAULT Espace,Van,Large MPV,2002 Renault Espace,2002_Renault_Espace
RENAULT,RENAULT Megane 5 Doors,Hatchback,Compact,2002 Renault Megane Hatch,2002_Renault_Megane_Hatch
RENAULT,RENAULT Megane Estate,"Wagon (station wagon, estate, combi, touring)",Compact,2003 Renault Megane Estate,2003_Renault_Megane_Estate
RENAULT,RENAULT Koleos,SUV (Sports Utility Vehicle),Compact,2007 Renault Koleos,2007_Renault_Koleos
RENAULT,RENAULT Laguna,Hatchback,Medium,2007 Renault Laguna,2007_Renault_Laguna
RENAULT,RENAULT Megane 5 Doors,Hatchback,Compact,2008 Renault Mgane Hatch,2008_Renault_Mgane_Hatch
RENAULT,RENAULT Grand Scenic,Van,Medium MPV,2013 Renault Grand Scenic,2013_Renault_Grand_Scenic
RENAULT,RENAULT Megane GT 5 Doors,Hatchback,Compact,2015 Renault Megane GT 5 Doors,2015_Renault_Megane_GT_5_Doors
RENAULT,RENAULT Espace,Van,Large MPV,2023 Renault Espace,2023_Renault_Espace
RENAULT,RENAULT Alaskan,Truck,Midsize Pickup,RENAULT Alaskan 2016Present,RENAULT_Alaskan_2016Present
RENAULT,RENAULT Alpine A310,Coup (two-door),Coupe,RENAULT Alpine A310 19771985,RENAULT_Alpine_A310_19771985
RENAULT,RENAULT Arkana,SUV (Sports Utility Vehicle),Crossover,RENAULT Arkana 2019Present,RENAULT_Arkana_2019Present
RENAULT,RENAULT Arkana EU,SUV (Sports Utility Vehicle),Medium SUV,RENAULT Arkana EU 2021Present,RENAULT_Arkana_EU_2021Present
RENAULT,RENAULT Austral,SUV (Sports Utility Vehicle),Compact SUV,RENAULT Austral 2022Present,RENAULT_Austral_2022Present
RENAULT,RENAULT Avantime,Coup (two-door),Large MPV,RENAULT Avantime 20012003,RENAULT_Avantime_20012003
RENAULT,RENAULT Captur,Hatchback,Compact,RENAULT Captur 20132017,RENAULT_Captur_20132017
RENAULT,RENAULT Captur,Hatchback,Compact,RENAULT Captur 20172019,RENAULT_Captur_20172019
RENAULT,RENAULT Captur,Hatchback,Compact,RENAULT Captur 2019Present,RENAULT_Captur_2019Present
RENAULT,RENAULT Clio  5 doors,Hatchback,Mini,RENAULT Clio  5 doors 20122016,RENAULT_Clio_5_doors_20122016
RENAULT,RENAULT Clio,Hatchback,Small,RENAULT Clio 2019Present,RENAULT_Clio_2019Present
RENAULT,RENAULT Clio 3 Doors,Hatchback,Mini,RENAULT Clio 3 Doors 20012006,RENAULT_Clio_3_Doors_20012006
RENAULT,RENAULT Clio 3 Doors,Hatchback,Mini,RENAULT Clio 3 Doors 20062009,RENAULT_Clio_3_Doors_20062009
RENAULT,RENAULT Clio 3 Doors,Hatchback,Small,RENAULT Clio 3 Doors 20092012,RENAULT_Clio_3_Doors_20092012
RENAULT,RENAULT Clio 5 Doors,Hatchback,Mini,RENAULT Clio 5 Doors 20012006,RENAULT_Clio_5_Doors_20012006
RENAULT,RENAULT Clio 5 Doors,Hatchback,Mini,RENAULT Clio 5 Doors 20062009,RENAULT_Clio_5_Doors_20062009
RENAULT,RENAULT Clio 5 Doors,Hatchback,Small,RENAULT Clio 5 Doors 20092012,RENAULT_Clio_5_Doors_20092012
RENAULT,RENAULT Clio 5 Doors,Hatchback,Compact,RENAULT Clio 5 Doors 20162019,RENAULT_Clio_5_Doors_20162019
RENAULT,RENAULT Clio Estate,"Wagon (station wagon, estate, combi, touring)",Small,RENAULT Clio Estate 20132016,RENAULT_Clio_Estate_20132016
RENAULT,RENAULT Clio Estate,"Wagon (station wagon, estate, combi, touring)",Compact,RENAULT Clio Estate 20162019,RENAULT_Clio_Estate_20162019
RENAULT,RENAULT Clio GT 5 Doors,Hatchback,Mini,RENAULT Clio GT 5 Doors 2013Present,RENAULT_Clio_GT_5_Doors_2013Present
RENAULT,RENAULT Clio RS,Hatchback,Small,RENAULT Clio RS 20062009,RENAULT_Clio_RS_20062009
RENAULT,RENAULT Clio RS,Hatchback,Small,RENAULT Clio RS 20092013,RENAULT_Clio_RS_20092013
RENAULT,RENAULT Clio RS,Hatchback,Mini,RENAULT Clio RS 2013Present,RENAULT_Clio_RS_2013Present
RENAULT,RENAULT Clio SymbolThalia,Hatchback,Compact,RENAULT Clio SymbolThalia 20082013,RENAULT_Clio_SymbolThalia_20082013
RENAULT,RENAULT Clio V6,Hatchback,Mini,RENAULT Clio V6 20032005,RENAULT_Clio_V6_20032005
RENAULT,RENAULT Espace,Van,Large MPV,RENAULT Espace 20062014,RENAULT_Espace_20062014
RENAULT,RENAULT Espace,Van,Large MPV,RENAULT Espace 20142019,RENAULT_Espace_20142019
RENAULT,RENAULT Fluence,Sedan (four-door),Compact,RENAULT Fluence 20092012,RENAULT_Fluence_20092012
RENAULT,RENAULT Fluence,Sedan (four-door),Compact,RENAULT Fluence 20132016,RENAULT_Fluence_20132016
RENAULT,RENAULT Fluence ZE,Sedan (four-door),Medium,RENAULT Fluence ZE 20092014,RENAULT_Fluence_ZE_20092014
RENAULT,RENAULT Grand Modus,Van,Small MPV,RENAULT Grand Modus 20082012,RENAULT_Grand_Modus_20082012
RENAULT,RENAULT Grand Scenic,Van,Medium MPV,RENAULT Grand Scenic 20032006,RENAULT_Grand_Scenic_20032006
RENAULT,RENAULT Grand Scenic,Van,Medium MPV,RENAULT Grand Scenic 20092013,RENAULT_Grand_Scenic_20092013
RENAULT,RENAULT Grand Scenic,Van,Medium MPV,RENAULT Grand Scenic 2016Present,RENAULT_Grand_Scenic_2016Present
RENAULT,RENAULT Kadjar,SUV (Sports Utility Vehicle),Crossover,RENAULT Kadjar 20152018,RENAULT_Kadjar_20152018
RENAULT,RENAULT Kadjar,SUV (Sports Utility Vehicle),Crossover,RENAULT Kadjar 2018Present,RENAULT_Kadjar_2018Present
RENAULT,RENAULT Kangoo,Van,Medium MPV,RENAULT Kangoo 2020Present,RENAULT_Kangoo_2020Present
RENAULT,RENAULT Kangoo 4x4,Van,Small MPV,RENAULT Kangoo 4x4 20012003,RENAULT_Kangoo_4x4_20012003
RENAULT,RENAULT Kangoo 4x4,Van,Medium MPV,RENAULT Kangoo 4x4 2006Present,RENAULT_Kangoo_4x4_2006Present
RENAULT,RENAULT Kiger,SUV (Sports Utility Vehicle),Medium SUV,RENAULT Kiger 2021Present,RENAULT_Kiger_2021Present
RENAULT,RENAULT Koleos,SUV (Sports Utility Vehicle),Medium SUV,RENAULT Koleos 20112013,RENAULT_Koleos_20112013
RENAULT,RENAULT Koleos,SUV (Sports Utility Vehicle),Medium SUV,RENAULT Koleos 20132017,RENAULT_Koleos_20132017
RENAULT,RENAULT Koleos,SUV (Sports Utility Vehicle),Medium SUV,RENAULT Koleos 20162019,RENAULT_Koleos_20162019
RENAULT,RENAULT Koleos,SUV (Sports Utility Vehicle),Medium SUV,RENAULT Koleos 2019Present,RENAULT_Koleos_2019Present
RENAULT,RENAULT Kwid,SUV (Sports Utility Vehicle),Small SUV,RENAULT Kwid 2015Present,RENAULT_Kwid_2015Present
RENAULT,RENAULT Laguna,Hatchback,Medium,RENAULT Laguna 19982001,RENAULT_Laguna_19982001
RENAULT,RENAULT Laguna,Hatchback,Medium,RENAULT Laguna 20102016,RENAULT_Laguna_20102016
RENAULT,RENAULT Laguna Coupe,Coup (two-door),Coupe,RENAULT Laguna Coupe 2008Present,RENAULT_Laguna_Coupe_2008Present
RENAULT,RENAULT Laguna Estate,"Wagon (station wagon, estate, combi, touring)",Medium,RENAULT Laguna Estate 20012005,RENAULT_Laguna_Estate_20012005
RENAULT,RENAULT Laguna Estate,"Wagon (station wagon, estate, combi, touring)",Medium,RENAULT Laguna Estate 20072010,RENAULT_Laguna_Estate_20072010
RENAULT,RENAULT Laguna Estate,"Wagon (station wagon, estate, combi, touring)",Medium,RENAULT Laguna Estate 20102016,RENAULT_Laguna_Estate_20102016
RENAULT,RENAULT Latitude,Sedan (four-door),Large,RENAULT Latitude 2010Present,RENAULT_Latitude_2010Present
RENAULT,RENAULT Logan,Sedan (four-door),Medium,RENAULT Logan 2014Present,RENAULT_Logan_2014Present
RENAULT,RENAULT Megane 5 Doors,Hatchback,Compact,RENAULT Megane 5 Doors 20142015,RENAULT_Megane_5_Doors_20142015
RENAULT,RENAULT Megane 5 Doors,Hatchback,Compact,RENAULT Megane 5 Doors 20152020,RENAULT_Megane_5_Doors_20152020
RENAULT,RENAULT Megane Coupe  Cabrio,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,RENAULT Megane Coupe  Cabrio 20102013,RENAULT_Megane_Coupe_Cabrio_20102013
RENAULT,RENAULT Megane Coupe,Coup (two-door),Compact,RENAULT Megane Coupe 20022006,RENAULT_Megane_Coupe_20022006
RENAULT,RENAULT Megane Coupe,Coup (two-door),Compact,RENAULT Megane Coupe 20082015,RENAULT_Megane_Coupe_20082015
RENAULT,RENAULT Megane Estate,"Wagon (station wagon, estate, combi, touring)",Compact,RENAULT Megane Estate 20092014,RENAULT_Megane_Estate_20092014
RENAULT,RENAULT Megane Estate,"Wagon (station wagon, estate, combi, touring)",Medium,RENAULT Megane Estate 20142016,RENAULT_Megane_Estate_20142016
RENAULT,RENAULT Megane Estate,"Wagon (station wagon, estate, combi, touring)",Compact,RENAULT Megane Estate 20162020,RENAULT_Megane_Estate_20162020
RENAULT,RENAULT Megane Estate GT,"Wagon (station wagon, estate, combi, touring)",Medium,RENAULT Megane Estate GT 2016Present,RENAULT_Megane_Estate_GT_2016Present
RENAULT,RENAULT Megane ETech,Hatchback,Compact,RENAULT Megane ETech 2021Present,RENAULT_Megane_ETech_2021Present
RENAULT,RENAULT Megane GT 5 Doors,Hatchback,Compact,RENAULT Megane GT 5 Doors 20132015,RENAULT_Megane_GT_5_Doors_20132015
RENAULT,RENAULT Megane RS,Hatchback,Compact,RENAULT Megane RS  20182020,RENAULT_Megane_RS_20182020
RENAULT,RENAULT Megane RS,Hatchback,Compact,RENAULT Megane RS  2020Present,RENAULT_Megane_RS_2020Present
RENAULT,RENAULT Megane RS 5 Doors,Hatchback,Compact,RENAULT Megane RS 5 Doors 2017Present,RENAULT_Megane_RS_5_Doors_2017Present
RENAULT,RENAULT Megane RS Coupe,Coup (two-door),Compact,RENAULT Megane RS Coupe 20092013,RENAULT_Megane_RS_Coupe_20092013
RENAULT,RENAULT Megane RS Coupe,Coup (two-door),Compact,RENAULT Megane RS Coupe 20142017,RENAULT_Megane_RS_Coupe_20142017
RENAULT,RENAULT Megane Sedan,Sedan (four-door),Compact,RENAULT Megane Sedan 20032006,RENAULT_Megane_Sedan_20032006
RENAULT,RENAULT Megane Sedan,Sedan (four-door),Compact,RENAULT Megane Sedan 20062009,RENAULT_Megane_Sedan_20062009
RENAULT,RENAULT Megane Sedan,Sedan (four-door),Compact,RENAULT Megane Sedan 20162020,RENAULT_Megane_Sedan_20162020
RENAULT,RENAULT Megane Sedan,Sedan (four-door),Compact,RENAULT Megane Sedan 2020Present,RENAULT_Megane_Sedan_2020Present
RENAULT,RENAULT Modus,Van,Small MPV,RENAULT Modus 20052008,RENAULT_Modus_20052008
RENAULT,RENAULT Modus,Van,Small MPV,RENAULT Modus 20082012,RENAULT_Modus_20082012
RENAULT,RENAULT Scenic,Van,Small MPV,RENAULT Scenic 20092013,RENAULT_Scenic_20092013
RENAULT,RENAULT Scenic,Van,Medium MPV,RENAULT Scenic 2016Present,RENAULT_Scenic_2016Present
RENAULT,RENAULT Scenic XMOD,Van,Crossover,RENAULT Scenic XMOD 2013Present,RENAULT_Scenic_XMOD_2013Present
RENAULT,RENAULT Talisman,Sedan (four-door),Medium,RENAULT Talisman 20162019,RENAULT_Talisman_20162019
RENAULT,RENAULT Talisman Estate,"Wagon (station wagon, estate, combi, touring)",Compact,RENAULT Talisman Estate 20162019,RENAULT_Talisman_Estate_20162019
RENAULT,RENAULT Triber,Van,Crossover,RENAULT Triber 2019Present,RENAULT_Triber_2019Present
RENAULT,RENAULT Twingo,Hatchback,Mini,RENAULT Twingo 20112014,RENAULT_Twingo_20112014
RENAULT,RENAULT Twingo,Hatchback,Mini,RENAULT Twingo 2014Present,RENAULT_Twingo_2014Present
RENAULT,RENAULT Twingo,Hatchback,Mini,RENAULT Twingo 2019Present,RENAULT_Twingo_2019Present
RENAULT,RENAULT Twingo GT,Hatchback,Mini,RENAULT Twingo GT 20162019,RENAULT_Twingo_GT_20162019
RENAULT,RENAULT Twingo RS,Hatchback,Mini,RENAULT Twingo RS 20112013,RENAULT_Twingo_RS_20112013
RENAULT,RENAULT Twizy,Hatchback,Small,RENAULT Twizy 2012Present,RENAULT_Twizy_2012Present
RENAULT,RENAULT Vel Satis,Hatchback,Medium Premium,RENAULT Vel Satis 20022005,RENAULT_Vel_Satis_20022005
RENAULT,RENAULT Wind,"Convertible (spider/spyder, cabrio/cabriolet, drop/open/soft top)",Coupe Cabrio,RENAULT Wind 20102013,RENAULT_Wind_20102013
RENAULT,RENAULT ZOE,Hatchback,Small,RENAULT ZOE 20132019,RENAULT_ZOE_20132019
RENAULT,RENAULT ZOE,Hatchback,Small,RENAULT ZOE 2019Present,RENAULT_ZOE_2019Present
SKODA,SKODA Fabia,Hatchback,Small,2000 Skoda Fabia Hatchback,2000_Skoda_Fabia_Hatchback
SKODA,SKODA Superb,"Wagon (station wagon, estate, combi, touring)",Large,2002 Skoda Superb,2002_Skoda_Superb
SKODA,SKODA Roomster,Van,Small MPV,2006 Skoda Roomster,2006_Skoda_Roomster
SKODA,SKODA Fabia RS,Hatchback,Small,2010 Skoda Fabia RS hatchback,2010_Skoda_Fabia_RS_hatchback
SKODA,SKODA Roomster,Van,Small MPV,2010 Skoda Roomster,2010_Skoda_Roomster
SKODA,SKODA Octavia Combi 4x4,"Wagon (station wagon, estate, combi, touring)",Medium,2017 Skoda Octavia Combi 4x4,2017_Skoda_Octavia_Combi_4x4
SKODA,SKODA Citigo 3 doors,Hatchback,Mini,SKODA Citigo 3 doors 20112017,SKODA_Citigo_3_doors_20112017
SKODA,SKODA Citigo 3 doors,Hatchback,Mini,SKODA Citigo 3 doors 2017Present,SKODA_Citigo_3_doors_2017Present
SKODA,SKODA Citigo 5 doors,Hatchback,Mini,SKODA Citigo 5 doors 20122017,SKODA_Citigo_5_doors_20122017
SKODA,SKODA Citigo 5 doors,Hatchback,Mini,SKODA Citigo 5 doors 20172019,SKODA_Citigo_5_doors_20172019
SKODA,SKODA Citigoe IV,Hatchback,Small,SKODA Citigoe IV 2019Present,SKODA_Citigoe_IV_2019Present
SKODA,SKODA Enyaq Coupe RS iV,SUV (Sports Utility Vehicle),Crossover,SKODA Enyaq Coupe RS iV 2022Present,SKODA_Enyaq_Coupe_RS_iV_2022Present
SKODA,SKODA Enyaq iV,SUV (Sports Utility Vehicle),Medium SUV,SKODA Enyaq iV 2020Present,SKODA_Enyaq_iV_2020Present
SKODA,SKODA Fabia,Hatchback,Small,SKODA Fabia 20072014,SKODA_Fabia_20072014
SKODA,SKODA Fabia,Hatchback,Small,SKODA Fabia 20142018,SKODA_Fabia_20142018
SKODA,SKODA Fabia,Hatchback,Compact,SKODA Fabia 20182021,SKODA_Fabia_20182021
SKODA,SKODA Fabia,Hatchback,Compact,SKODA Fabia 2021Present,SKODA_Fabia_2021Present
SKODA,SKODA Fabia Combi,"Wagon (station wagon, estate, combi, touring)",Small,SKODA Fabia Combi 20002007,SKODA_Fabia_Combi_20002007
SKODA,SKODA Fabia Combi,"Wagon (station wagon, estate, combi, touring)",Small,SKODA Fabia Combi 20082014,SKODA_Fabia_Combi_20082014
SKODA,SKODA Fabia Combi,"Wagon (station wagon, estate, combi, touring)",Small,SKODA Fabia Combi 20142018,SKODA_Fabia_Combi_20142018
SKODA,SKODA Fabia Combi,"Wagon (station wagon, estate, combi, touring)",Compact,SKODA Fabia Combi 2018Present,SKODA_Fabia_Combi_2018Present
SKODA,SKODA Felicia Combi,"Wagon (station wagon, estate, combi, touring)",Compact,SKODA Felicia Combi 19952001,SKODA_Felicia_Combi_19952001
SKODA,SKODA Kamiq,SUV (Sports Utility Vehicle),Small SUV,SKODA Kamiq  2018Present,SKODA_Kamiq_2018Present
SKODA,SKODA Kamiq EU,SUV (Sports Utility Vehicle),Small SUV,SKODA Kamiq EU 2019Present,SKODA_Kamiq_EU_2019Present
SKODA,SKODA Karoq,SUV (Sports Utility Vehicle),Small SUV,SKODA Karoq 20172021,SKODA_Karoq_20172021
SKODA,SKODA Karoq,SUV (Sports Utility Vehicle),Medium SUV,SKODA Karoq 2021Present,SKODA_Karoq_2021Present
SKODA,SKODA Kodiaq,SUV (Sports Utility Vehicle),Crossover,SKODA Kodiaq 20162021,SKODA_Kodiaq_20162021
SKODA,SKODA Kodiaq,SUV (Sports Utility Vehicle),Crossover,SKODA Kodiaq 2021Present,SKODA_Kodiaq_2021Present
SKODA,SKODA Kodiaq RS,SUV (Sports Utility Vehicle),Medium SUV,SKODA Kodiaq RS 20182021,SKODA_Kodiaq_RS_20182021
SKODA,SKODA Kushaq,SUV (Sports Utility Vehicle),Medium SUV,SKODA Kushaq 2021Present,SKODA_Kushaq_2021Present
SKODA,SKODA Octavia,Sedan (four-door),Medium,SKODA Octavia 20082012,SKODA_Octavia_20082012
SKODA,SKODA Octavia,Sedan (four-door),Compact,SKODA Octavia 20132017,SKODA_Octavia_20132017
SKODA,SKODA Octavia,Sedan (four-door),Medium,SKODA Octavia 20172019,SKODA_Octavia_20172019
SKODA,SKODA Octavia,Sedan (four-door),Compact,SKODA Octavia 2019Present,SKODA_Octavia_2019Present
SKODA,SKODA Octavia Combi,"Wagon (station wagon, estate, combi, touring)",Compact,SKODA Octavia Combi 20132017,SKODA_Octavia_Combi_20132017
SKODA,SKODA Octavia Combi,"Wagon (station wagon, estate, combi, touring)",Medium,SKODA Octavia Combi 20172019,SKODA_Octavia_Combi_20172019
SKODA,SKODA Octavia Combi,"Wagon (station wagon, estate, combi, touring)",Medium,SKODA Octavia Combi 2019Present,SKODA_Octavia_Combi_2019Present
SKODA,SKODA Octavia Combi RS,"Wagon (station wagon, estate, combi, touring)",Medium,SKODA Octavia Combi RS 20142017,SKODA_Octavia_Combi_RS_20142017
SKODA,SKODA Octavia Combi RS,"Wagon (station wagon, estate, combi, touring)",Medium,SKODA Octavia Combi RS 20172019,SKODA_Octavia_Combi_RS_20172019
SKODA,SKODA Octavia II,Sedan (four-door),Medium,SKODA Octavia II 20042008,SKODA_Octavia_II_20042008
SKODA,SKODA Octavia II Combi RS,"Wagon (station wagon, estate, combi, touring)",Medium,SKODA Octavia II Combi RS 20052008,SKODA_Octavia_II_Combi_RS_20052008
SKODA,SKODA Octavia II RS,Sedan (four-door),Medium,SKODA Octavia II RS 20052008,SKODA_Octavia_II_RS_20052008
SKODA,SKODA Octavia RS,Sedan (four-door),Medium,SKODA Octavia RS 20142016,SKODA_Octavia_RS_20142016
SKODA,SKODA Octavia Scout,"Wagon (station wagon, estate, combi, touring)",Crossover,SKODA Octavia Scout 20062008,SKODA_Octavia_Scout_20062008
SKODA,SKODA Octavia Scout,"Wagon (station wagon, estate, combi, touring)",Crossover,SKODA Octavia Scout 20092013,SKODA_Octavia_Scout_20092013
SKODA,SKODA Octavia Scout,"Wagon (station wagon, estate, combi, touring)",Crossover,SKODA Octavia Scout 20142017,SKODA_Octavia_Scout_20142017
SKODA,SKODA Octavia Scout,"Wagon (station wagon, estate, combi, touring)",Crossover,SKODA Octavia Scout 20172020,SKODA_Octavia_Scout_20172020
SKODA,SKODA Octavia Scout,"Wagon (station wagon, estate, combi, touring)",Crossover,SKODA Octavia Scout 2020Present,SKODA_Octavia_Scout_2020Present
SKODA,SKODA Rapid,Sedan (four-door),Compact,SKODA Rapid 2012Present,SKODA_Rapid_2012Present
SKODA,SKODA Rapid Spaceback,"Wagon (station wagon, estate, combi, touring)",Compact,SKODA Rapid Spaceback 2013Present,SKODA_Rapid_Spaceback_2013Present
SKODA,SKODA Scala,Hatchback,Compact,SKODA Scala 2018Present,SKODA_Scala_2018Present
SKODA,SKODA Slavia,Sedan (four-door),Compact,SKODA Slavia 2021Present,SKODA_Slavia_2021Present
SKODA,SKODA Superb,Sedan (four-door),Large,SKODA Superb 20082013,SKODA_Superb_20082013
SKODA,SKODA Superb,Sedan (four-door),Large,SKODA Superb 20132015,SKODA_Superb_20132015
SKODA,SKODA Superb,Sedan (four-door),Compact,SKODA Superb 20152019,SKODA_Superb_20152019
SKODA,SKODA Superb,Sedan (four-door),Compact,SKODA Superb 2019Present,SKODA_Superb_2019Present
SKODA,SKODA Superb Combi  Scout,"Wagon (station wagon, estate, combi, touring)",Large,SKODA Superb Combi  Scout 20152019,SKODA_Superb_Combi_Scout_20152019
SKODA,SKODA Superb Combi,"Wagon (station wagon, estate, combi, touring)",Large,SKODA Superb Combi 20092013,SKODA_Superb_Combi_20092013
SKODA,SKODA Superb Combi,"Wagon (station wagon, estate, combi, touring)",Large,SKODA Superb Combi 20132015,SKODA_Superb_Combi_20132015
SKODA,SKODA Superb Scout,"Wagon (station wagon, estate, combi, touring)",Large,SKODA Superb Scout 2019Present,SKODA_Superb_Scout_2019Present
SKODA,SKODA Yeti,SUV (Sports Utility Vehicle),Small SUV,SKODA Yeti 20092013,SKODA_Yeti_20092013
SKODA,SKODA Yeti,SUV (Sports Utility Vehicle),Small SUV,SKODA Yeti 20132017,SKODA_Yeti_20132017
TOYOTA,TOYOTA Corolla Sedan,Sedan (four-door),Compact,2000 Toyota Corolla Sedan,2000_Toyota_Corolla_Sedan
TOYOTA,TOYOTA Auris 3 Doors,Hatchback,Compact,2006 Toyota Auris 3 Doors,2006_Toyota_Auris_3_Doors
TOYOTA,TOYOTA Yaris 3 Doors,Hatchback,Small,2006 Toyota Yaris 3 Doors,2006_Toyota_Yaris_3_Doors
TOYOTA,TOYOTA Land Cruiser 200  V8,SUV (Sports Utility Vehicle),Large SUV,2007 Toyota Land Cruiser 200  V8,2007_Toyota_Land_Cruiser_200_V8
TOYOTA,TOYOTA iQ,Hatchback,Mini,2009 Toyota iQ,2009_Toyota_iQ
